ticket_number,issued_date,location,description,status,dayofweek,hourofday,lat,lon,count,amount
231501986,2023/03/22 10:59:00+00,200 MADISON ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.045396,-76.148647,1,25
410287D,2023/03/14 05:31:00+00,100 HOOD AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Tuesday,5,43.073343,-76.142571,1,60
231501987,2023/03/22 11:01:00+00,400 MONTGOMERY ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.046942,-76.149107,1,25
231501988,2023/03/22 11:02:00+00,400 MONTGOMERY ST,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Wednesday,11,43.046942,-76.149107,1,25
231501990,2023/03/22 11:06:00+00,100 MADISON ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.04510965,-76.15038587478017,1,25
394877D,2023/03/13 06:25:00+00,1500 BURNET AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Monday,6,43.055524199999994,-76.11667097914415,1,60
231501989,2023/03/22 11:05:00+00,100 MADISON ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.04510965,-76.15038587478017,1,25
231501991,2023/03/22 11:07:00+00,100 MADISON ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.04510965,-76.15038587478017,1,25
394878D,2023/03/13 06:25:00+00,1400 BURNET AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Monday,6,43.0548179,-76.11905899044127,1,60
370449D,2023/03/14 23:00:00+00,1100 MCBRIDE ST S,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,23,43.040173,-76.1441576,1,60
231501992,2023/03/22 11:09:00+00,100 MADISON ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Wednesday,11,43.04510965,-76.15038587478017,1,25
231501993,2023/03/22 11:10:00+00,100 MADISON ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.04510965,-76.15038587478017,1,25
23501788,2023/03/22 11:11:00+00,300 MONTGOMERY ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.0482461,-76.1495403,1,25
394879D,2023/03/13 06:32:00+00,1600 HAWLEY AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Monday,6,43.055542,-76.121858,1,60
231501994,2023/03/22 11:11:00+00,100 MADISON ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.04510965,-76.15038587478017,1,25
231501995,2023/03/22 11:12:00+00,100 MADISON ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.04510965,-76.15038587478017,1,25
23501790,2023/03/22 11:12:00+00,300 MONTGOMERY ST,PRKD 12 IN FROM CURB/ALL CO15-301,Issued,Wednesday,11,43.0482461,-76.1495403,1,25
23501789,2023/03/22 11:12:00+00,300 MONTGOMERY ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.0482461,-76.1495403,1,25
23501791,2023/03/22 11:14:00+00,300 MONTGOMERY ST,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Wednesday,11,43.0482461,-76.1495403,1,25
231501996,2023/03/22 11:13:00+00,100 MADISON ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.04510965,-76.15038587478017,1,25
231501997,2023/03/22 11:14:00+00,500 WARREN ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.0451138,-76.1511173,1,25
23501792,2023/03/22 11:16:00+00,300 MONTGOMERY ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.0482461,-76.1495403,1,25
231501998,2023/03/22 11:15:00+00,500 WARREN ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.0451138,-76.1511173,1,25
23501793,2023/03/22 11:19:00+00,200 JEFFERSON ST E,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,Wednesday,11,43.046945,-76.150633,1,25
370450D,2023/03/14 13:40:00+00,1100 MCBRIDE ST S,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Tuesday,13,43.040173,-76.1441576,1,60
231502001,2023/03/22 11:20:00+00,500 WARREN ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.0451138,-76.1511173,1,25
231501999,2023/03/22 11:17:00+00,500 WARREN ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.0451138,-76.1511173,1,25
231502000,2023/03/22 11:19:00+00,500 WARREN ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,11,43.0451138,-76.1511173,1,25
23501794,2023/03/22 11:21:00+00,300 MONTGOMERY ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.0482461,-76.1495403,1,25
230701365,2023/03/22 11:21:00+00,3200 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.0168615,-76.1417502,1,25
230701366,2023/03/22 11:21:00+00,3200 SALINA ST S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Wednesday,11,43.0168615,-76.1417502,1,25
370451D,2023/03/14 14:08:00+00,1000 MCBRIDE ST S,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Tuesday,14,43.0415451,-76.1442307,1,60
230701367,2023/03/22 11:23:00+00,200 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.049465,-76.152317,1,25
23501795,2023/03/22 11:23:00+00,300 MONTGOMERY ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.0482461,-76.1495403,1,25
23501796,2023/03/22 11:24:00+00,300 MONTGOMERY ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.0482461,-76.1495403,1,25
23501797,2023/03/22 11:24:00+00,300 MONTGOMERY ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.0482461,-76.1495403,1,25
230701368,2023/03/22 11:23:00+00,200 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.049465,-76.152317,1,25
230701369,2023/03/22 11:24:00+00,200 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.049465,-76.152317,1,25
23501798,2023/03/22 11:25:00+00,300 MONTGOMERY ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.0482461,-76.1495403,1,25
230701371,2023/03/22 11:26:00+00,200 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.049465,-76.152317,1,25
230701372,2023/03/22 11:27:00+00,200 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.049465,-76.152317,1,25
230701370,2023/03/22 11:26:00+00,200 SALINA ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Wednesday,11,43.049465,-76.152317,1,25
230701374,2023/03/22 11:29:00+00,200 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.049465,-76.152317,1,25
230701375,2023/03/22 11:32:00+00,300 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.048561,-76.152329,1,25
230701373,2023/03/22 11:28:00+00,200 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.049465,-76.152317,1,25
230701376,2023/03/22 11:33:00+00,300 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.048561,-76.152329,1,25
394880D,2023/03/13 06:34:00+00,200 CRATON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Monday,6,43.0566065,-76.1232829,1,60
230701377,2023/03/22 11:36:00+00,300 SALINA ST S,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Wednesday,11,43.048561,-76.152329,1,25
230701378,2023/03/22 11:37:00+00,300 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.048561,-76.152329,1,25
230701380,2023/03/22 11:38:00+00,300 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.048561,-76.152329,1,25
230701381,2023/03/22 11:40:00+00,300 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.048561,-76.152329,1,25
230701379,2023/03/22 11:38:00+00,300 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.048561,-76.152329,1,25
230701383,2023/03/22 11:42:00+00,300 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.048561,-76.152329,1,25
230701384,2023/03/22 11:43:00+00,300 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.048561,-76.152329,1,25
230701382,2023/03/22 11:41:00+00,300 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.048561,-76.152329,1,25
230701385,2023/03/22 11:45:00+00,300 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.048561,-76.152329,1,25
395647D,2023/03/14 06:32:00+00,400 BOYDEN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,6,43.0610818,-76.1219148,1,60
395648D,2023/03/14 06:32:00+00,400 BOYDEN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,6,43.0610818,-76.1219148,1,60
407900D,2023/03/14 23:26:00+00,400 TOMPKINS ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Tuesday,23,43.047398,-76.183571,1,60
395651D,2023/03/14 07:08:00+00,200 GARFIELD AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Tuesday,7,43.029541,-76.142475,1,60
407901D,2023/03/14 23:28:00+00,400 TOMPKINS ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Tuesday,23,43.047398,-76.183571,1,25
395652D,2023/03/14 20:02:00+00,400 MCBRIDE ST N,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Tuesday,20,43.054436,-76.144538,1,60
395653D,2023/03/14 20:27:00+00,500 MCBRIDE ST N,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Tuesday,20,43.0554227,-76.1450997,1,60
371060D,2023/03/14 01:04:00+00,300 MAPLE ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Tuesday,1,43.048222,-76.125691,1,60
371059D,2023/03/14 00:57:00+00,300 MAPLE ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,0,43.048222,-76.125691,1,60
371061D,2023/03/14 01:06:00+00,300 MAPLE ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,1,43.048222,-76.125691,1,60
407903D,2023/03/14 23:46:00+00,300 ALVORD ST S,PRKD 12 IN FROM CURB/ALL CO15-301,Issued,Tuesday,23,43.0613876,-76.143858,1,25
371058D,2023/03/14 00:51:00+00,1813 FAYETTE ST E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Tuesday,0,43.0484376,-76.1179142,1,60
371062D,2023/03/14 01:08:00+00,300 MAPLE ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,1,43.048222,-76.125691,1,60
371063D,2023/03/14 01:17:00+00,1200 HAWLEY AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Tuesday,1,43.0553063,-76.1267154,1,60
371067D,2023/03/14 23:25:00+00,100 NELSON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Tuesday,23,43.047349,-76.177448,1,60
371064D,2023/03/14 02:35:00+00,500 BRYANT AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,2,43.0442568,-76.1873289,1,60
371073D,2023/03/14 00:42:00+00,400 STOLP AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Tuesday,0,43.0304178,-76.1707139,1,60
371069D,2023/03/14 23:58:00+00,100 DOUGLAS ST,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Issued,Tuesday,23,43.058232,-76.143702,1,60
371068D,2023/03/14 23:46:00+00,200 HIXSON AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Tuesday,23,43.0642362,-76.120411,1,60
370453D,2023/03/14 14:15:00+00,200 OTISCO ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,14,43.046114,-76.161403,1,60
370454D,2023/03/14 14:19:00+00,400 FABIUS ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,14,43.0442757,-76.161039,1,60
407893D,2023/03/13 22:30:00+00,700 SUMMIT AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Monday,22,43.0211942,-76.1657612,1,60
370452D,2023/03/14 14:12:00+00,300 TULLY ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Tuesday,14,43.045557,-76.1599083,1,60
410401D,2023/03/14 15:52:00+00,700 MARYLAND AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Tuesday,15,43.038331,-76.1207114,1,60
370456D,2023/03/14 14:21:00+00,400 FABIUS ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,14,43.0442757,-76.161039,1,60
410402D,2023/03/14 16:15:00+00,100 GREENWOOD AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,16,0.0,0.0,1,60
407894D,2023/03/13 14:32:00+00,300 HILLVIEW AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Monday,14,43.0206829,-76.1627613,1,60
407895D,2023/03/13 22:38:00+00,300 HILLVIEW AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Monday,22,43.0206829,-76.1627613,1,60
415797D,2023/03/13 22:00:00+00,200 COLERIDGE AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Monday,22,43.045525,-76.180093,1,60
415798D,2023/03/13 22:05:00+00,300 COLERIDGE AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Monday,22,43.0435454,-76.1841945,1,60
415800D,2023/03/13 22:28:00+00,700 SUMMIT AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Monday,22,43.0211942,-76.1657612,1,60
408770D,2023/02/26 00:30:00+00,700 CLARENDON ST,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Second Notice,Sunday,0,43.038426,-76.120274,1,25
415799D,2023/03/13 22:07:00+00,300 COLERIDGE AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Monday,22,43.0435454,-76.1841945,1,60
367700D,2023/02/26 16:08:00+00,236 FELLOWS AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Sunday,16,43.0405412,-76.1156155,1,60
408769D,2023/02/26 00:27:00+00,700 MARYLAND AVE,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,Sunday,0,43.038331,-76.1207114,1,60
408766D,2023/02/26 00:15:00+00,100 REDFIELD PL,PRKD BTWN SIDEWALK/CURB CO15-316 (A)1,Second Notice,Sunday,0,43.037424,-76.123079,1,60
411583D,2023/03/13 22:07:00+00,100 BELLAIRE PL,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Monday,22,43.024197,-76.163022,1,25
396832D,2023/02/26 04:20:00+00,200 MCLENNAN AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Sunday,4,43.0283203,-76.1491258,1,60
411828D,2023/03/13 14:19:00+00,200 WILBUR AVE S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Monday,14,43.0478052,-76.1795853,1,25
411584D,2023/03/13 10:36:00+00,601 MARCELLUS ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Monday,10,43.0455844,-76.1670544,1,25
410836D,2023/03/13 16:13:00+00,100 NELSON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Monday,16,43.047349,-76.177448,1,60
410837D,2023/03/13 16:13:00+00,100 NELSON ST,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Monday,16,43.047349,-76.177448,1,25
410835D,2023/03/13 15:39:00+00,100 BELLAIRE PL,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Monday,15,43.024197,-76.163022,1,25
408885D,2023/03/13 01:55:00+00,800 LEMOYNE AVE,LEFT WHEELS TO CURB/ALL CO15-301,Issued,Monday,1,43.075143,-76.159125,1,25
408886D,2023/03/13 02:15:00+00,300 TURTLE ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Monday,2,43.0681552,-76.1602586,1,60
408883D,2023/03/13 01:55:00+00,800 LEMOYNE AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Monday,1,43.075143,-76.159125,1,60
375452D,2023/03/23 08:30:00+00,600 STATE ST S,NO PARKING ANY TIME CO15-316 (A)14,Issued,Thursday,8,43.0415743,-76.1723785,1,25
410171D,2023/03/13 02:10:00+00,300 GARFIELD AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Monday,2,43.0282367,-76.1423516,1,60
23501800,2023/03/23 09:04:00+00,200 BANK ALLEY,NO STOPPING ANY TIME CO15-316 (A)14,Issued,Thursday,9,43.048555,-76.15158,1,25
23501799,2023/03/23 09:02:00+00,300 WARREN ST S,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Issued,Thursday,9,43.048532949999995,-76.15107612442631,1,60
230101062,2023/03/23 09:05:00+00,900 ACKERMAN AVE,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,Thursday,9,43.0340951,-76.1243649,1,60
230901152,2023/03/23 09:07:00+00,400 PROSPECT AVE,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,Thursday,9,43.057007,-76.150178,1,25
230101063,2023/03/23 09:05:00+00,900 ACKERMAN AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Thursday,9,43.0340951,-76.1243649,1,60
230901153,2023/03/23 09:10:00+00,400 LAUREL ST E,NONE/ONE LICENSE PLATE/ALL VTL402-1,Issued,Thursday,9,43.057369,-76.148783,1,25
23501801,2023/03/23 09:09:00+00,100 WASHINGTON ST E,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.0493828,-76.1518326,1,25
230901154,2023/03/23 09:11:00+00,400 LAUREL ST E,NONE/ONE LICENSE PLATE/ALL VTL402-1,Issued,Thursday,9,43.057369,-76.148783,1,25
230101064,2023/03/23 09:12:00+00,100 TRINITY PL,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,Thursday,9,43.0398343,-76.1214031,1,60
230101065,2023/03/23 09:12:00+00,100 TRINITY PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Thursday,9,43.0398343,-76.1214031,1,60
23501802,2023/03/23 09:10:00+00,100 WASHINGTON ST E,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.0493828,-76.1518326,1,25
23501803,2023/03/23 09:11:00+00,100 WASHINGTON ST E,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.0493828,-76.1518326,1,25
231502002,2023/03/23 09:13:00+00,200 HARRISON ST,NONE/ONE LICENSE PLATE/ALL VTL402-1,Issued,Thursday,9,43.0441172,-76.150516,1,25
231502003,2023/03/23 09:15:00+00,200 HARRISON ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.0441172,-76.150516,1,25
230101067,2023/03/23 09:15:00+00,400 CLARENDON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Thursday,9,43.038219,-76.124366,1,60
230101066,2023/03/23 09:15:00+00,400 CLARENDON ST,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,Thursday,9,43.038219,-76.124366,1,60
23501804,2023/03/23 09:15:00+00,200 WARREN ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.049428,-76.15086,1,25
23501805,2023/03/23 09:17:00+00,200 WARREN ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.049428,-76.15086,1,25
230901155,2023/03/23 09:16:00+00,300 HICKORY ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.05402,-76.149462,1,25
230901156,2023/03/23 09:18:00+00,100 PROSPECT AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.053994,-76.147764,1,25
231502004,2023/03/23 09:18:00+00,300 HARRISON ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.044194,-76.148672,1,25
230901157,2023/03/23 09:19:00+00,400 HICKORY ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.054629,-76.148209,1,25
23501806,2023/03/23 09:18:00+00,200 WARREN ST S,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Thursday,9,43.049428,-76.15086,1,25
230901160,2023/03/23 09:20:00+00,400 HICKORY ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.054629,-76.148209,1,25
230901158,2023/03/23 09:19:00+00,400 HICKORY ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.054629,-76.148209,1,25
230901159,2023/03/23 09:20:00+00,400 HICKORY ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.054629,-76.148209,1,25
230101068,2023/03/23 09:20:00+00,100 OSTROM AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Thursday,9,43.046092599999994,-76.12928172643004,1,60
230101069,2023/03/23 09:20:00+00,100 OSTROM AVE,PRKD BLOCKING DRVWY/ALL CO15-316 (A)2,Issued,Thursday,9,43.046092599999994,-76.12928172643004,1,60
230901161,2023/03/23 09:21:00+00,400 HICKORY ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.054629,-76.148209,1,25
230901162,2023/03/23 09:23:00+00,400 HICKORY ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.054629,-76.148209,1,25
231502005,2023/03/23 09:22:00+00,600 STATE ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.0415743,-76.1723785,1,25
231502006,2023/03/23 09:23:00+00,600 STATE ST S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Thursday,9,43.0415743,-76.1723785,1,25
23501808,2023/03/23 09:22:00+00,200 WASHINGTON ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Thursday,9,43.049466,-76.15058,1,25
230901164,2023/03/23 09:25:00+00,200 PROSPECT AVE,NONE/ONE LICENSE PLATE/ALL VTL402-1,Issued,Thursday,9,43.054776,-76.148399,1,25
23501807,2023/03/23 09:22:00+00,200 WASHINGTON ST E,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,Thursday,9,43.049466,-76.15058,1,25
230901163,2023/03/23 09:25:00+00,200 PROSPECT AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.054776,-76.148399,1,25
231502007,2023/03/23 09:26:00+00,600 STATE ST S,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Thursday,9,43.0415743,-76.1723785,1,25
23501809,2023/03/23 09:27:00+00,100 WARREN ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.050764,-76.150873,1,25
230901166,2023/03/23 09:27:00+00,200 PROSPECT AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.054776,-76.148399,1,25
230901165,2023/03/23 09:27:00+00,200 PROSPECT AVE,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Thursday,9,43.054776,-76.148399,1,25
231502008,2023/03/23 09:28:00+00,600 STATE ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.0415743,-76.1723785,1,25
23501810,2023/03/23 09:28:00+00,200 WATER ST E,NO STOPPING ANY TIME CO15-316 (A)14,Issued,Thursday,9,43.050425,-76.150598,1,25
23501812,2023/03/23 09:29:00+00,200 WATER ST E,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.050425,-76.150598,1,25
230901167,2023/03/23 09:29:00+00,200 PROSPECT AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.054776,-76.148399,1,25
23501811,2023/03/23 09:28:00+00,200 WATER ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Thursday,9,43.050425,-76.150598,1,25
231502009,2023/03/23 09:29:00+00,600 STATE ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.0415743,-76.1723785,1,25
230901168,2023/03/23 09:30:00+00,200 PROSPECT AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.054776,-76.148399,1,25
230101070,2023/03/23 09:30:00+00,700 COMSTOCK AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.039224,-76.130184,1,25
23501814,2023/03/23 09:30:00+00,200 WATER ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Thursday,9,43.050425,-76.150598,1,25
23501813,2023/03/23 09:30:00+00,200 WATER ST E,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Adjudication Pending ,Thursday,9,43.050425,-76.150598,1,25
230901169,2023/03/23 09:31:00+00,200 PROSPECT AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.054776,-76.148399,1,25
230101071,2023/03/23 09:31:00+00,700 COMSTOCK AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.039224,-76.130184,1,25
231502010,2023/03/23 09:31:00+00,200 MADISON ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.045396,-76.148647,1,25
230901170,2023/03/23 09:32:00+00,200 PROSPECT AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.054776,-76.148399,1,25
231502011,2023/03/23 09:32:00+00,200 MADISON ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Thursday,9,43.045396,-76.148647,1,25
